total_pnl,max_dd,ending
1752.59,77.73999999999978,2752.59
2085.28,65.34999999999991,3085.28
2078.39,77.74000000000001,3078.39
2019.41,77.74000000000001,3019.41
1675.15,77.74000000000001,2675.15
1952.43,77.74000000000001,2952.4300000000003
1708.05,30.299999999999955,2708.05
1791.31,93.11999999999989,2791.31
1757.44,31.400000000000546,2757.44
1816.55,65.34999999999991,2816.55
1903.42,65.35000000000002,2903.42
1999.07,77.74000000000001,2999.0699999999997
2375.08,65.34999999999991,3375.08
1662.94,77.74000000000001,2662.94
1806.09,65.34999999999991,2806.09
2132.02,29.11999999999989,3132.02
1691.3899999999999,29.11999999999989,2691.39
2189.69,77.74000000000001,3189.69
1707.58,77.74000000000001,2707.58
1898.3899999999999,29.11999999999989,2898.39
2055.24,77.73999999999978,3055.24
1805.34,6.610000000000127,2805.34
1948.96,77.74000000000001,2948.96
1677.78,65.34999999999991,2677.7799999999997
1933.95,77.73999999999978,2933.95
2033.49,65.34999999999991,3033.49
1761.25,65.34999999999991,2761.25
1637.82,77.74000000000001,2637.8199999999997
1693.1,77.74000000000001,2693.1
1958.22,65.34999999999991,2958.2200000000003
1583.85,77.74000000000001,2583.85
1991.49,80.12000000000012,2991.49
1461.25,77.74000000000001,2461.25
1844.17,77.73999999999978,2844.17
1473.14,94.4699999999998,2473.1400000000003
1922.04,77.73999999999978,2922.04
1981.9,6.6099999999999,2981.9
